uninumbr,cert,year,deposits
7233,628,2021,568354000
224353,628,2021,223290000
6941,628,2021,365511000
223040,628,2021,36397000
233216,628,2021,138517000
422902,628,2021,200332000
423174,628,2021,91511000
423383,628,2021,377271000
423421,628,2021,128911000
424329,628,2021,104714000
424331,628,2021,209319000
424333,628,2021,293383000
424334,628,2021,141680000
424336,628,2021,49144000
424337,628,2021,173677000
424341,628,2021,307031000
424346,628,2021,166039000
425249,628,2021,230619000
425727,628,2021,314571000
428085,628,2021,177705000
428087,628,2021,545410000
428092,628,2021,45470000
428096,628,2021,325872000
428097,628,2021,226823000
428098,628,2021,73071000
428552,628,2021,205728000
428557,628,2021,149703000
428798,628,2021,183845000
429611,628,2021,101139000
429613,628,2021,185063000
429614,628,2021,228669000
429647,628,2021,168884000
429648,628,2021,178959000
430276,628,2021,164095000
430278,628,2021,216494000
430279,628,2021,260207000
430280,628,2021,109782000
431004,628,2021,0
431008,628,2021,0
431010,628,2021,0
431011,628,2021,0
432324,628,2021,223363000
432325,628,2021,76259000
432331,628,2021,265721000
432332,628,2021,387364000
432435,628,2021,84321000
432631,628,2021,77312000
433254,628,2021,139937000
436954,628,2021,77116000
436984,628,2021,54758000
436986,628,2021,253418000
437237,628,2021,223770000
437860,628,2021,185757000
439334,628,2021,153637000
439628,628,2021,278136000
439631,628,2021,184711000
441030,628,2021,349049000
443478,628,2021,31742000
443482,628,2021,356812000
443484,628,2021,176171000
443485,628,2021,209571000
443489,628,2021,286039000
444919,628,2021,504816000
445496,628,2021,110974000
446866,628,2021,340001000
446869,628,2021,273115000
447235,628,2021,271212000
447239,628,2021,88790000
447337,628,2021,368863000
447359,628,2021,152819000
447381,628,2021,188935000
454305,628,2021,126897000
456036,628,2021,111056000
456038,628,2021,139086000
456178,628,2021,169792000
456649,628,2021,164518000
456828,628,2021,194469000
456844,628,2021,63951000
457562,628,2021,186348000
457579,628,2021,99760000
457599,628,2021,85747000
457794,628,2021,155447000
457824,628,2021,55012000
458354,628,2021,520402000
458774,628,2021,163394000
459398,628,2021,176116000
463501,628,2021,150896000
467162,628,2021,231201000
467163,628,2021,143852000
467470,628,2021,346613000
468150,628,2021,148073000
469283,628,2021,85792000
469303,628,2021,152623000
469605,628,2021,352289000
469921,628,2021,294236000
469943,628,2021,172030000
469955,628,2021,176576000
469963,628,2021,221018000
470011,628,2021,86018000
470013,628,2021,76804000
470052,628,2021,109909000
470054,628,2021,124853000
470271,628,2021,109075000
470543,628,2021,184517000
479653,628,2021,69435000
61414,628,2021,0
423475,628,2021,216796000
461833,628,2021,138365000
461906,628,2021,300194000
461951,628,2021,60045000
461960,628,2021,91192000
461962,628,2021,134179000
461964,628,2021,50559000
461965,628,2021,24123000
461975,628,2021,47843000
461982,628,2021,43851000
461995,628,2021,22287000
481201,628,2021,21384000
481474,628,2021,174382000
481476,628,2021,419119000
494167,628,2021,214777000
494168,628,2021,164674000
494169,628,2021,275612000
494170,628,2021,253476000
494171,628,2021,198978000
494172,628,2021,189047000
494173,628,2021,78851000
494174,628,2021,132629000
494175,628,2021,132223000
494176,628,2021,243486000
494177,628,2021,252860000
494178,628,2021,133793000
495414,628,2021,295094000
499283,628,2021,132766000
500086,628,2021,178971000
500111,628,2021,69486000
500113,628,2021,143496000
500116,628,2021,92147000
500152,628,2021,91191000
500153,628,2021,140292000
500173,628,2021,249090000
500175,628,2021,336220000
510819,628,2021,99897000
510839,628,2021,280216000
511998,628,2021,197297000
521350,628,2021,291912000
521693,628,2021,263602000
521694,628,2021,44038000
521696,628,2021,252187000
521697,628,2021,102835000
521783,628,2021,268330000
526381,628,2021,176114000
527048,628,2021,68720000
527060,628,2021,63480000
527062,628,2021,158064000
527067,628,2021,76531000
532388,628,2021,127891000
532394,628,2021,192757000
532403,628,2021,332598000
532575,628,2021,216885000
532588,628,2021,101012000
532614,628,2021,92568000
532635,628,2021,198969000
534371,628,2021,175969000
537502,628,2021,58842000
538203,628,2021,142141000
541197,628,2021,231826000
541198,628,2021,247941000
551110,628,2021,208751000
551112,628,2021,24969000
551824,628,2021,22047000
553038,628,2021,116298000
557614,628,2021,240535000
557615,628,2021,63249000
557618,628,2021,330639000
562822,628,2021,157042000
562825,628,2021,83496000
570467,628,2021,142625000
572853,628,2021,313970000
584252,628,2021,1242977000
593151,628,2021,98517000
593155,628,2021,277131000
594324,628,2021,48517000
596188,628,2021,420812000
602711,628,2021,61175000
607846,628,2021,278527000
609623,628,2021,23572000
614792,628,2021,9888000
617143,628,2021,938503000
617340,628,2021,787404000
617518,628,2021,12831000
618568,628,2021,21382000
619309,628,2021,268521000
625416,628,2021,569751000
629242,628,2021,497120000
634388,628,2021,1140000
3355,6384,2021,74194000
9838,6384,2021,85218000
6685,6384,2021,118271000
283632,6384,2021,185208000
283633,6384,2021,57174000
265334,6384,2021,122599000
13563,6384,2021,148145000
250156,6384,2021,213542000
54766,6384,2021,102094000
7882,6384,2021,121155000
227046,6384,2021,151128000
43182,6384,2021,24836000
41574,6384,2021,100120000
278849,6384,2021,74820000
278853,6384,2021,76159000
270089,6384,2021,111078000
40603,6384,2021,270726000
237925,6384,2021,52672000
11269,6384,2021,92906000
241149,6384,2021,0
2298,6384,2021,84103000
10466,6384,2021,63068000
237829,6384,2021,115236000
1186,6384,2021,50562000
2304,6384,2021,248513000
201469,6384,2021,130588000
40921,6384,2021,79152000
9030,6384,2021,170717000
278841,6384,2021,131489000
201670,6384,2021,63823000
278851,6384,2021,101305000
11343,6384,2021,902503000
2393,6384,2021,146319000
13851,6384,2021,137693000
201817,6384,2021,52904000
2405,6384,2021,127133000
15116,6384,2021,122073000
280155,6384,2021,85414000
201858,6384,2021,145759000
237757,6384,2021,41154000
237761,6384,2021,150241000
360878,6384,2021,215998000
364378,6384,2021,172138000
365022,6384,2021,3069122000
419898,6384,2021,58971000
424662,6384,2021,99678000
428065,6384,2021,95662000
430090,6384,2021,42554000
430091,6384,2021,83292000
432109,6384,2021,94828000
432334,6384,2021,35236000
432811,6384,2021,62959000
433239,6384,2021,55617000
433291,6384,2021,89624000
441717,6384,2021,37559000
441721,6384,2021,65665000
442284,6384,2021,33159000
442935,6384,2021,60667000
442938,6384,2021,50986000
445485,6384,2021,74138000
446335,6384,2021,37897000
446973,6384,2021,57642000
447950,6384,2021,44311000
453675,6384,2021,38779000
453676,6384,2021,10253000
457282,6384,2021,17716000
461730,6384,2021,35925000
461731,6384,2021,101208000
461734,6384,2021,55462000
462139,6384,2021,46398000
463990,6384,2021,39226000
466090,6384,2021,41279000
468098,6384,2021,21185000
470133,6384,2021,37121000
470501,6384,2021,36771000
41505,6384,2021,3371674000
269802,6384,2021,99599000
269806,6384,2021,197327000
269807,6384,2021,108489000
269810,6384,2021,390064000
269812,6384,2021,183851000
269813,6384,2021,208007000
40745,6384,2021,113304000
264097,6384,2021,275363000
264098,6384,2021,134486000
264099,6384,2021,329915000
264100,6384,2021,94574000
269814,6384,2021,181220000
269817,6384,2021,113907000
269818,6384,2021,265423000
41004,6384,2021,183691000
243171,6384,2021,93540000
359081,6384,2021,118577000
14834,6384,2021,134196000
252903,6384,2021,81573000
43055,6384,2021,148209000
279182,6384,2021,123362000
279183,6384,2021,88439000
279184,6384,2021,112284000
279185,6384,2021,73403000
422908,6384,2021,75382000
422909,6384,2021,77078000
422910,6384,2021,90366000
422911,6384,2021,293891000
424804,6384,2021,18201000
432832,6384,2021,64792000
266307,6384,2021,170802000
266308,6384,2021,128687000
445969,6384,2021,99726000
42446,6384,2021,116293000
276099,6384,2021,96550000
276100,6384,2021,72906000
276103,6384,2021,73309000
475481,6384,2021,27491000
475986,6384,2021,79594000
479728,6384,2021,38748000
479730,6384,2021,108605000
479731,6384,2021,0
479732,6384,2021,158249000
479734,6384,2021,0
479735,6384,2021,0
479737,6384,2021,0
494306,6384,2021,108804000
494307,6384,2021,63024000
494312,6384,2021,17685000
494314,6384,2021,17005000
494315,6384,2021,39858000
494316,6384,2021,41608000
494317,6384,2021,27550000
510862,6384,2021,41985000
510863,6384,2021,39265000
510864,6384,2021,43666000
510866,6384,2021,88128000
510884,6384,2021,151866000
510885,6384,2021,63916000
510886,6384,2021,76052000
511996,6384,2021,48460000
512326,6384,2021,144669000
515094,6384,2021,32197000
518660,6384,2021,30308000
518661,6384,2021,34613000
520294,6384,2021,48249000
521822,6384,2021,39323000
522023,6384,2021,55106000
522289,6384,2021,56796000
527083,6384,2021,32968000
532193,6384,2021,103844000
532195,6384,2021,37955000
532196,6384,2021,18850000
532197,6384,2021,45125000
532198,6384,2021,13636000
532205,6384,2021,39107000
532207,6384,2021,17839000
540610,6384,2021,15040000
540975,6384,2021,23669000
540976,6384,2021,44977000
544508,6384,2021,26017000
551103,6384,2021,31795000
557827,6384,2021,24792000
560929,6384,2021,12348000
562829,6384,2021,29974000
570359,6384,2021,83011000
570361,6384,2021,100596000
574499,6384,2021,74870000
574500,6384,2021,16453000
579412,6384,2021,35553000
597917,6384,2021,4908000
632207,6384,2021,0
646494,6384,2021,0
646495,6384,2021,0
646496,6384,2021,0
208085,6548,2021,43703000
189801,6548,2021,50913000
189804,6548,2021,34395000
2452,6548,2021,63758000
15468,6548,2021,90808000
280154,6548,2021,50347000
280161,6548,2021,26823000
11657,6548,2021,115408000
242527,6548,2021,79282000
2451,6548,2021,1653000
11904,6548,2021,72259000
2471,6548,2021,86397000
46187,6548,2021,25978000
2463,6548,2021,75367000
201920,6548,2021,51190000
2313,6548,2021,97550000
2315,6548,2021,84973000
201654,6548,2021,103823000
201679,6548,2021,106623000
10017,6548,2021,133731000
207184,6548,2021,820899000
364663,6548,2021,29218000
364668,6548,2021,30475000
364812,6548,2021,16604000
420314,6548,2021,25380000
420319,6548,2021,30300000
420338,6548,2021,45323000
420365,6548,2021,42804000
428736,6548,2021,38351000
431932,6548,2021,52153000
431955,6548,2021,82204000
441391,6548,2021,31192000
447872,6548,2021,57392000
451619,6548,2021,56404000
452116,6548,2021,39553000
463629,6548,2021,20957000
77681,6548,2021,59868000
7463,6548,2021,135496000
8600,6548,2021,168607000
263923,6548,2021,61963000
263924,6548,2021,41622000
263925,6548,2021,116501000
5809,6548,2021,62260000
43049,6548,2021,238899000
263320,6548,2021,52041000
41009,6548,2021,63410000
287934,6548,2021,92419000
47950,6548,2021,143703000
47046,6548,2021,199879000
11017,6548,2021,84525000
291925,6548,2021,85527000
1195,6548,2021,89506000
448851,6548,2021,5541000
80031,6548,2021,149834000
443015,6548,2021,128664000
44210,6548,2021,94032000
527656,6548,2021,124990000
40495,6548,2021,207044000
262693,6548,2021,150509000
262695,6548,2021,114015000
43242,6548,2021,164124000
262698,6548,2021,79836000
262700,6548,2021,122941000
40999,6548,2021,82265000
262705,6548,2021,83919000
262707,6548,2021,107338000
262709,6548,2021,102410000
262710,6548,2021,36738000
262711,6548,2021,101781000
262712,6548,2021,188156000
275124,6548,2021,54762000
262713,6548,2021,89000
262716,6548,2021,78997000
281867,6548,2021,62428000
281871,6548,2021,51627000
262727,6548,2021,127891000
262733,6548,2021,92913000
2420,6548,2021,84289000
1187,6548,2021,126075000
190153,6548,2021,202288000
13262,6548,2021,120399000
248413,6548,2021,58210000
39301,6548,2021,53012000
359094,6548,2021,40829000
271490,6548,2021,128818000
271496,6548,2021,114628000
41072,6548,2021,186770000
265774,6548,2021,51518000
274332,6548,2021,133432000
274336,6548,2021,124110000
364991,6548,2021,49131000
264470,6548,2021,24235000
40824,6548,2021,97919000
422464,6548,2021,86171000
428827,6548,2021,37574000
429796,6548,2021,144858000
443703,6548,2021,22669000
443706,6548,2021,27865000
443711,6548,2021,61864000
454507,6548,2021,0
454514,6548,2021,87595000
597,6548,2021,53136000
2316,6548,2021,160527000
201657,6548,2021,45380000
557451,6548,2021,30380000
557452,6548,2021,49154000
557471,6548,2021,8121000
262697,6548,2021,112612000
262704,6548,2021,126336000
281868,6548,2021,140924000
262731,6548,2021,47402000
271491,6548,2021,35638000
40901,6548,2021,106495000
427084,6548,2021,44438000
186665,6548,2021,55048000
563192,6548,2021,11538000
572295,6548,2021,0
572454,6548,2021,17703000
614263,6548,2021,140593000
633455,6548,2021,496000
267580,6548,2021,39848000
231259,6548,2021,168948000
14444,6548,2021,96109000
231260,6548,2021,222308000
1200,6548,2021,220984000
11236,6548,2021,91283000
208097,6548,2021,261397000
5410,6548,2021,163911000
218611,6548,2021,22790000
12202,6548,2021,117145000
15146,6548,2021,90833000
15733,6548,2021,80547000
16010,6548,2021,83599000
15121,6548,2021,72461000
10587,6548,2021,1060202000
47255,6548,2021,86815000
251123,6548,2021,89161000
251124,6548,2021,74687000
15221,6548,2021,106081000
253799,6548,2021,77993000
11388,6548,2021,94273000
39583,6548,2021,68357000
15075,6548,2021,153019000
5929,6548,2021,243036000
11347,6548,2021,213864000
231261,6548,2021,404106000
6408,6548,2021,188620000
221707,6548,2021,80189000
2443,6548,2021,71602000
6158,6548,2021,50441000
220736,6548,2021,0
235688,6548,2021,53216000
225471,6548,2021,52380000
8604,6548,2021,114516000
235691,6548,2021,143259000
43953,6548,2021,72041000
283535,6548,2021,30827000
43477,6548,2021,46139000
44133,6548,2021,35609000
201849,6548,2021,131838000
11909,6548,2021,58616000
201850,6548,2021,53422000
10312,6548,2021,91139000
201852,6548,2021,64924000
8605,6548,2021,62701000
7464,6548,2021,62845000
13021,6548,2021,129342000
602,6548,2021,77070000
221709,6548,2021,107693000
15441,6548,2021,61896000
11755,6548,2021,86314000
2444,6548,2021,26520000
42786,6560,2021,88872000
455845,6560,2021,127801000
42249,6560,2021,53861000
242852,6560,2021,74555000
11309,6560,2021,26149000
12995,6560,2021,38188000
247505,6560,2021,39287000
247507,6560,2021,48768000
247510,6560,2021,21754000
247511,6560,2021,47063000
288361,6560,2021,34389000
239559,6560,2021,81958000
239560,6560,2021,47022000
247512,6560,2021,38424000
42625,6560,2021,47487000
418578,6560,2021,20450000
74676,6560,2021,43050000
476593,6560,2021,28015000
12039,6560,2021,96869000
243959,6560,2021,84286000
243960,6560,2021,47155000
243961,6560,2021,59443000
7217,6560,2021,33457000
224335,6560,2021,31940000
224337,6560,2021,52614000
47075,6560,2021,82151000
42378,6560,2021,36076000
275409,6560,2021,35772000
275410,6560,2021,86134000
442441,6560,2021,91663000
289495,6560,2021,51090000
59054,6560,2021,88570000
61522,6560,2021,64440000
527031,6560,2021,2033764000
603487,6560,2021,9543000
220392,6560,2021,33324000
248499,6560,2021,109608000
263841,6560,2021,133103000
220393,6560,2021,52232000
220396,6560,2021,34511000
220397,6560,2021,24090000
220399,6560,2021,28784000
220401,6560,2021,27664000
220402,6560,2021,41960000
220403,6560,2021,27206000
220404,6560,2021,34814000
220407,6560,2021,59218000
220408,6560,2021,19521000
220413,6560,2021,46984000
220414,6560,2021,54113000
220416,6560,2021,28631000
220417,6560,2021,28881000
220421,6560,2021,21486000
220422,6560,2021,32888000
220423,6560,2021,48901000
220424,6560,2021,29625000
220426,6560,2021,55421000
220428,6560,2021,51159000
220429,6560,2021,38570000
220430,6560,2021,53707000
220431,6560,2021,13539000
220433,6560,2021,57421000
220440,6560,2021,31770000
220441,6560,2021,41527000
220444,6560,2021,52178000
220445,6560,2021,32392000
220449,6560,2021,39478000
2311,6560,2021,55529000
40888,6560,2021,135801000
263843,6560,2021,93055000
263844,6560,2021,79384000
263845,6560,2021,245637000
263848,6560,2021,56016000
263858,6560,2021,62443000
263860,6560,2021,102503000
263868,6560,2021,41570000
263869,6560,2021,33538000
263871,6560,2021,39851000
263872,6560,2021,31690000
263873,6560,2021,28387000
263874,6560,2021,41523000
263875,6560,2021,47165000
263877,6560,2021,42018000
263878,6560,2021,61223000
263879,6560,2021,11980000
263880,6560,2021,42905000
263883,6560,2021,41652000
263885,6560,2021,139657000
263888,6560,2021,29150000
263889,6560,2021,41265000
263890,6560,2021,15574000
263891,6560,2021,39496000
263893,6560,2021,122868000
263894,6560,2021,48909000
263896,6560,2021,33891000
263902,6560,2021,11390000
263904,6560,2021,44615000
263909,6560,2021,53765000
263912,6560,2021,111819000
263914,6560,2021,25551000
263915,6560,2021,80583000
263919,6560,2021,47201000
263922,6560,2021,21792000
264809,6560,2021,294336000
264810,6560,2021,40790000
264812,6560,2021,98000000
265165,6560,2021,90980000
265166,6560,2021,118332000
265214,6560,2021,107934000
266765,6560,2021,64906000
40704,6560,2021,0
43087,6560,2021,153006000
278787,6560,2021,50718000
358642,6560,2021,16718000
358644,6560,2021,42995000
358645,6560,2021,29908000
361893,6560,2021,40878000
361901,6560,2021,49539000
362911,6560,2021,31080000
362985,6560,2021,35129000
363763,6560,2021,15652000
363767,6560,2021,28385000
364429,6560,2021,31430000
418611,6560,2021,38169000
418613,6560,2021,38808000
