tract_geoid,county_name,tier,households,lmi_flag,lmi_basis,is_in_catchment,lenders_originating,all_applications,all_originations,all_origination_amt,subject_originations,subject_origination_amt,capture_rate_pct,competitor_originations,competitor_origination_amt
17031820204,Cook County,metro,2359,False,ffiec_ratio,False,45,151.0,79.0,26655000.0,0.0,0.0,0.0,79.0,26655000.0
17095000300,Knox County,micro,2109,False,ffiec_ratio,False,28,123.0,79.0,7135000.0,0.0,0.0,0.0,79.0,7135000.0
17197881111,Will County,metro,1153,False,ffiec_ratio,False,44,134.0,79.0,19055000.0,0.0,0.0,0.0,79.0,19055000.0
17031828300,Cook County,metro,1350,False,ffiec_ratio,False,40,146.0,79.0,11645000.0,0.0,0.0,0.0,79.0,11645000.0
17029000300,Coles County,micro,2049,False,ffiec_ratio,False,31,118.0,79.0,8845000.0,0.0,0.0,0.0,79.0,8845000.0
55047100500,Green Lake County,rural,1243,False,ffiec_ratio,False,34,129.0,79.0,24395000.0,0.0,0.0,0.0,79.0,24395000.0
55121100100,Trempealeau County,rural,1412,False,ffiec_ratio,False,35,126.0,82.0,17540000.0,3.0,715000.0,3.659,79.0,16825000.0
17197881700,Will County,metro,1282,False,ffiec_ratio,False,42,140.0,79.0,16155000.0,0.0,0.0,0.0,79.0,16155000.0
17031818900,Cook County,metro,1965,False,ffiec_ratio,False,46,114.0,80.0,20080000.0,1.0,205000.0,1.25,79.0,19875000.0
17031805600,Cook County,metro,1618,False,ffiec_ratio,False,45,142.0,82.0,39050000.0,3.0,3975000.0,3.659,79.0,35075000.0
17031804709,Cook County,metro,3066,False,ffiec_ratio,False,42,145.0,79.0,16775000.0,0.0,0.0,0.0,79.0,16775000.0
17113000506,McLean County,metro,1151,False,ffiec_ratio,False,40,107.0,79.0,20175000.0,0.0,0.0,0.0,79.0,20175000.0
17031711200,Cook County,metro,1667,False,ffiec_ratio,False,50,166.0,80.0,18020000.0,1.0,235000.0,1.25,79.0,17785000.0
55093960300,Pierce County,metro,1261,False,ffiec_ratio,False,34,110.0,79.0,17715000.0,0.0,0.0,0.0,79.0,17715000.0
17043846105,DuPage County,metro,1484,False,ffiec_ratio,False,42,136.0,80.0,32970000.0,1.0,255000.0,1.25,79.0,32715000.0
17031823200,Cook County,metro,1792,False,ffiec_ratio,False,47,139.0,79.0,19185000.0,0.0,0.0,0.0,79.0,19185000.0
55065970400,Lafayette County,rural,1261,False,ffiec_ratio,False,28,107.0,81.0,12345000.0,2.0,240000.0,2.469,79.0,12105000.0
55131450105,Washington County,metro,1310,False,ffiec_ratio,False,42,119.0,86.0,40600000.0,7.0,3435000.0,8.14,79.0,37165000.0
17031823901,Cook County,metro,1593,False,ffiec_ratio,False,47,133.0,79.0,27225000.0,0.0,0.0,0.0,79.0,27225000.0
17043845401,DuPage County,metro,1337,False,ffiec_ratio,False,42,135.0,79.0,56455000.0,0.0,0.0,0.0,79.0,56455000.0
17097861202,Lake County,metro,1372,False,ffiec_ratio,False,43,138.0,79.0,15695000.0,0.0,0.0,0.0,79.0,15695000.0
17183010702,Vermilion County,micro,1148,False,ffiec_ratio,False,26,109.0,79.0,15235000.0,0.0,0.0,0.0,79.0,15235000.0
17197880325,Will County,metro,1131,False,ffiec_ratio,False,41,141.0,80.0,21180000.0,1.0,185000.0,1.25,79.0,20995000.0
55079000301,Milwaukee County,metro,619,False,ffiec_ratio,True,37,107.0,81.0,13215000.0,3.0,645000.0,3.704,78.0,12570000.0
55079004900,Milwaukee County,metro,1584,True,ffiec_ratio,True,43,159.0,80.0,23630000.0,2.0,290000.0,2.5,78.0,23340000.0
17031420700,Cook County,metro,1187,True,ffiec_ratio,True,46,193.0,78.0,27370000.0,0.0,0.0,0.0,78.0,27370000.0
55127000301,Walworth County,micro,1224,False,ffiec_ratio,True,47,134.0,82.0,27100000.0,4.0,800000.0,4.878,78.0,26300000.0
17097860500,Lake County,metro,1550,True,ffiec_ratio,True,38,165.0,78.0,12490000.0,0.0,0.0,0.0,78.0,12490000.0
55079019400,Milwaukee County,metro,1902,True,ffiec_ratio,True,41,117.0,78.0,17690000.0,0.0,0.0,0.0,78.0,17690000.0
55015020304,Calumet County,metro,1489,False,ffiec_ratio,True,33,102.0,80.0,15260000.0,2.0,80000.0,2.5,78.0,15180000.0
55067960300,Langlade County,rural,906,False,ffiec_ratio,True,18,124.0,78.0,13820000.0,0.0,0.0,0.0,78.0,13820000.0
55071005100,Manitowoc County,micro,994,False,ffiec_ratio,True,35,127.0,82.0,10760000.0,4.0,280000.0,4.878,78.0,10480000.0
17031832500,Cook County,metro,1555,False,ffiec_ratio,True,43,131.0,78.0,55840000.0,0.0,0.0,0.0,78.0,55840000.0
17147954700,Piatt County,metro,1411,True,ffiec_ratio,False,33,113.0,78.0,10090000.0,0.0,0.0,0.0,78.0,10090000.0
17197880416,Will County,metro,930,False,ffiec_ratio,False,46,144.0,78.0,18290000.0,0.0,0.0,0.0,78.0,18290000.0
17117956600,Macoupin County,metro,1733,False,ffiec_ratio,False,42,129.0,79.0,10605000.0,1.0,325000.0,1.266,78.0,10280000.0
17043845508,DuPage County,metro,1668,False,ffiec_ratio,False,45,133.0,78.0,22730000.0,0.0,0.0,0.0,78.0,22730000.0
17031090100,Cook County,metro,1439,False,ffiec_ratio,False,42,108.0,78.0,23450000.0,0.0,0.0,0.0,78.0,23450000.0
17031825304,Cook County,metro,1621,False,ffiec_ratio,False,43,136.0,78.0,18980000.0,0.0,0.0,0.0,78.0,18980000.0
17183010300,Vermilion County,micro,1668,False,ffiec_ratio,False,31,111.0,78.0,10650000.0,0.0,0.0,0.0,78.0,10650000.0
17043845811,DuPage County,metro,1371,False,ffiec_ratio,False,44,133.0,78.0,21160000.0,0.0,0.0,0.0,78.0,21160000.0
17031822301,Cook County,metro,1152,False,ffiec_ratio,False,36,147.0,78.0,15150000.0,0.0,0.0,0.0,78.0,15150000.0
17097860813,Lake County,metro,1292,False,ffiec_ratio,False,38,131.0,79.0,17635000.0,1.0,205000.0,1.266,78.0,17430000.0
55019950600,Clark County,rural,1763,False,ffiec_ratio,False,28,124.0,84.0,15680000.0,6.0,560000.0,7.143,78.0,15120000.0
17107953600,Logan County,micro,1341,False,ffiec_ratio,False,30,103.0,78.0,9790000.0,0.0,0.0,0.0,78.0,9790000.0
17031050500,Cook County,metro,2044,False,ffiec_ratio,False,40,118.0,79.0,62745000.0,1.0,1485000.0,1.266,78.0,61260000.0
17031828702,Cook County,metro,1522,True,ffiec_ratio,False,42,163.0,78.0,12470000.0,0.0,0.0,0.0,78.0,12470000.0
17031811800,Cook County,metro,1728,False,ffiec_ratio,False,45,159.0,78.0,15640000.0,0.0,0.0,0.0,78.0,15640000.0
55065970200,Lafayette County,rural,1477,False,ffiec_ratio,False,20,100.0,78.0,15030000.0,0.0,0.0,0.0,78.0,15030000.0
55019950400,Clark County,rural,1530,False,ffiec_ratio,False,32,113.0,80.0,15260000.0,2.0,150000.0,2.5,78.0,15110000.0
17019010902,Champaign County,metro,1561,False,ffiec_ratio,False,32,123.0,78.0,13830000.0,0.0,0.0,0.0,78.0,13830000.0
17097863400,Lake County,metro,1297,False,ffiec_ratio,False,44,137.0,81.0,76295000.0,3.0,3165000.0,3.704,78.0,73130000.0
55123960100,Vernon County,metro,1610,False,ffiec_ratio,False,23,102.0,79.0,12275000.0,1.0,5000.0,1.266,78.0,12270000.0
17031821001,Cook County,metro,1665,True,ffiec_ratio,False,50,127.0,79.0,20085000.0,1.0,235000.0,1.266,78.0,19850000.0
17163503411,St. Clair County,metro,1134,True,ffiec_ratio,True,43,134.0,78.0,11670000.0,1.0,105000.0,1.282,77.0,11565000.0
55129950100,Washburn County,rural,1146,False,ffiec_ratio,True,48,115.0,79.0,20455000.0,2.0,1110000.0,2.532,77.0,19345000.0
55079005900,Milwaukee County,metro,1479,True,ffiec_ratio,True,44,148.0,79.0,12285000.0,2.0,320000.0,2.532,77.0,11965000.0
55125950601,Vilas County,rural,1516,False,ffiec_ratio,True,45,157.0,98.0,34080000.0,21.0,5895000.0,21.429,77.0,28185000.0
17043841316,DuPage County,metro,1173,False,ffiec_ratio,True,45,135.0,78.0,19790000.0,1.0,75000.0,1.282,77.0,19715000.0
17201000402,Winnebago County,metro,1288,False,ffiec_ratio,True,28,126.0,80.0,12360000.0,3.0,605000.0,3.75,77.0,11755000.0
17031170300,Cook County,metro,1874,False,ffiec_ratio,True,38,140.0,77.0,18935000.0,0.0,0.0,0.0,77.0,18935000.0
55025000100,Dane County,metro,1351,False,ffiec_ratio,True,23,113.0,77.0,20765000.0,0.0,0.0,0.0,77.0,20765000.0
17119401722,Madison County,metro,1326,False,ffiec_ratio,True,33,124.0,79.0,11905000.0,2.0,260000.0,2.532,77.0,11645000.0
55073001401,Marathon County,metro,1632,False,ffiec_ratio,True,37,114.0,79.0,15525000.0,2.0,630000.0,2.532,77.0,14895000.0
17089853005,Kane County,metro,2133,True,ffiec_ratio,True,32,116.0,77.0,17465000.0,0.0,0.0,0.0,77.0,17465000.0
55127000902,Walworth County,micro,1674,False,ffiec_ratio,True,40,134.0,82.0,12880000.0,5.0,715000.0,6.098,77.0,12165000.0
55027960200,Dodge County,micro,1300,False,ffiec_ratio,True,32,125.0,80.0,16100000.0,3.0,695000.0,3.75,77.0,15405000.0
17097864512,Lake County,metro,1535,False,ffiec_ratio,True,42,134.0,77.0,46565000.0,0.0,0.0,0.0,77.0,46565000.0
55075961300,Marinette County,micro,1373,False,ffiec_ratio,True,25,119.0,83.0,11295000.0,6.0,870000.0,7.229,77.0,10425000.0
17031150401,Cook County,metro,1822,False,ffiec_ratio,True,43,125.0,77.0,22135000.0,0.0,0.0,0.0,77.0,22135000.0
55059001401,Kenosha County,metro,1059,False,ffiec_ratio,True,35,106.0,78.0,17470000.0,1.0,285000.0,1.282,77.0,17185000.0
55093960100,Pierce County,metro,1169,True,ffiec_ratio,False,37,131.0,81.0,12385000.0,4.0,1040000.0,4.938,77.0,11345000.0
17031801701,Cook County,metro,1169,False,ffiec_ratio,False,42,128.0,80.0,44750000.0,3.0,2225000.0,3.75,77.0,42525000.0
17113000502,McLean County,metro,1061,False,ffiec_ratio,False,31,105.0,77.0,12525000.0,0.0,0.0,0.0,77.0,12525000.0
17031050200,Cook County,metro,2183,False,ffiec_ratio,False,49,126.0,78.0,50980000.0,1.0,1595000.0,1.282,77.0,49385000.0
17103000400,Lee County,micro,2256,False,ffiec_ratio,False,33,123.0,77.0,11725000.0,0.0,0.0,0.0,77.0,11725000.0
17031817000,Cook County,metro,1618,True,ffiec_ratio,False,38,165.0,77.0,12365000.0,0.0,0.0,0.0,77.0,12365000.0
17073030900,Henry County,metro,1738,True,ffiec_ratio,False,32,119.0,77.0,6565000.0,0.0,0.0,0.0,77.0,6565000.0
17097860104,Lake County,metro,1446,False,ffiec_ratio,False,45,140.0,78.0,15610000.0,1.0,155000.0,1.282,77.0,15455000.0
17119403404,Madison County,metro,1462,True,ffiec_ratio,False,39,119.0,78.0,12300000.0,1.0,235000.0,1.282,77.0,12065000.0
17043843301,DuPage County,metro,1113,False,ffiec_ratio,False,45,149.0,77.0,20775000.0,0.0,0.0,0.0,77.0,20775000.0
17197880508,Will County,metro,1228,False,ffiec_ratio,False,39,139.0,77.0,16855000.0,0.0,0.0,0.0,77.0,16855000.0
17043845802,DuPage County,metro,1505,False,ffiec_ratio,False,44,131.0,77.0,17285000.0,0.0,0.0,0.0,77.0,17285000.0
17043841208,DuPage County,metro,1803,True,ffiec_ratio,False,49,159.0,77.0,18125000.0,0.0,0.0,0.0,77.0,18125000.0
17097865802,Lake County,metro,967,False,ffiec_ratio,False,45,123.0,79.0,34185000.0,2.0,760000.0,2.532,77.0,33425000.0
17031730400,Cook County,metro,1342,False,ffiec_ratio,False,41,153.0,78.0,13340000.0,1.0,265000.0,1.282,77.0,13075000.0
17031826600,Cook County,metro,1521,True,ffiec_ratio,False,39,194.0,77.0,10065000.0,0.0,0.0,0.0,77.0,10065000.0
17143002701,Peoria County,metro,1588,True,ffiec_ratio,False,34,115.0,77.0,9135000.0,0.0,0.0,0.0,77.0,9135000.0
17031510300,Cook County,metro,1890,True,ffiec_ratio,False,39,176.0,78.0,11500000.0,1.0,175000.0,1.282,77.0,11325000.0
55101001507,Racine County,metro,1227,False,ffiec_ratio,False,35,111.0,77.0,15525000.0,0.0,0.0,0.0,77.0,15525000.0
55091950200,Pepin County,rural,1378,False,ffiec_ratio,False,35,124.0,78.0,17190000.0,1.0,275000.0,1.282,77.0,16915000.0
17097865300,Lake County,metro,1105,False,ffiec_ratio,False,40,116.0,77.0,37205000.0,0.0,0.0,0.0,77.0,37205000.0
17091012200,Kankakee County,metro,1313,False,ffiec_ratio,False,40,126.0,77.0,12255000.0,0.0,0.0,0.0,77.0,12255000.0
17161022800,Rock Island County,metro,1483,True,ffiec_ratio,False,31,119.0,77.0,8465000.0,0.0,0.0,0.0,77.0,8465000.0
17121952000,Marion County,micro,1845,False,ffiec_ratio,False,25,124.0,77.0,9455000.0,0.0,0.0,0.0,77.0,9455000.0
17031070400,Cook County,metro,1558,False,ffiec_ratio,True,39,114.0,76.0,53350000.0,0.0,0.0,0.0,76.0,53350000.0
17043841103,DuPage County,metro,1428,False,ffiec_ratio,True,41,121.0,76.0,22300000.0,0.0,0.0,0.0,76.0,22300000.0
55079090900,Milwaukee County,metro,1725,False,ffiec_ratio,True,35,105.0,79.0,23145000.0,3.0,595000.0,3.797,76.0,22550000.0
55079185300,Milwaukee County,metro,2527,False,ffiec_ratio,True,40,120.0,77.0,51095000.0,1.0,17105000.0,1.299,76.0,33990000.0
55059002500,Kenosha County,metro,1588,False,ffiec_ratio,True,36,132.0,80.0,19330000.0,4.0,670000.0,5.0,76.0,18660000.0
55071005400,Manitowoc County,micro,1228,False,ffiec_ratio,True,35,126.0,78.0,19270000.0,2.0,210000.0,2.564,76.0,19060000.0
55097960900,Portage County,micro,1447,False,ffiec_ratio,True,30,107.0,80.0,12910000.0,4.0,330000.0,5.0,76.0,12580000.0
55083100900,Oconto County,metro,1294,False,ffiec_ratio,True,35,116.0,81.0,12085000.0,5.0,345000.0,6.173,76.0,11740000.0
55025000201,Dane County,metro,1108,False,ffiec_ratio,True,24,90.0,76.0,24890000.0,0.0,0.0,0.0,76.0,24890000.0
17043841308,DuPage County,metro,1570,False,ffiec_ratio,True,44,146.0,76.0,23310000.0,0.0,0.0,0.0,76.0,23310000.0
55077960100,Marquette County,rural,1297,False,ffiec_ratio,True,39,131.0,77.0,14725000.0,1.0,55000.0,1.299,76.0,14670000.0
55079170600,Milwaukee County,metro,1523,True,ffiec_ratio,True,42,119.0,78.0,15650000.0,2.0,400000.0,2.564,76.0,15250000.0
17031810502,Cook County,metro,2104,False,ffiec_ratio,True,38,143.0,76.0,19980000.0,0.0,0.0,0.0,76.0,19980000.0
17143004200,Peoria County,metro,1819,False,ffiec_ratio,False,38,109.0,76.0,14480000.0,0.0,0.0,0.0,76.0,14480000.0
17031720200,Cook County,metro,1425,False,ffiec_ratio,False,42,145.0,77.0,41245000.0,1.0,9105000.0,1.299,76.0,32140000.0
17031805501,Cook County,metro,1561,False,ffiec_ratio,False,47,129.0,77.0,35615000.0,1.0,895000.0,1.299,76.0,34720000.0
55009021500,Brown County,metro,1194,False,ffiec_ratio,False,27,101.0,80.0,15260000.0,4.0,690000.0,5.0,76.0,14570000.0
17031823303,Cook County,metro,1656,False,ffiec_ratio,False,42,154.0,77.0,16125000.0,1.0,305000.0,1.299,76.0,15820000.0
17031070101,Cook County,metro,2645,False,ffiec_ratio,False,42,130.0,76.0,88300000.0,0.0,0.0,0.0,76.0,88300000.0
17113000107,McLean County,metro,1515,False,ffiec_ratio,False,31,109.0,76.0,11210000.0,0.0,0.0,0.0,76.0,11210000.0
17031730201,Cook County,metro,2133,True,ffiec_ratio,False,42,182.0,77.0,19445000.0,1.0,415000.0,1.299,76.0,19030000.0
17197883517,Will County,metro,1293,False,ffiec_ratio,False,43,111.0,76.0,20520000.0,0.0,0.0,0.0,76.0,20520000.0
17199020700,Williamson County,micro,2101,False,ffiec_ratio,False,29,132.0,76.0,8880000.0,0.0,0.0,0.0,76.0,8880000.0
17095001300,Knox County,micro,1672,False,ffiec_ratio,False,26,156.0,76.0,8450000.0,0.0,0.0,0.0,76.0,8450000.0
17097864700,Lake County,metro,1002,False,ffiec_ratio,False,41,110.0,77.0,49385000.0,1.0,505000.0,1.299,76.0,48880000.0
17043840101,DuPage County,metro,1779,False,ffiec_ratio,False,43,134.0,76.0,23680000.0,0.0,0.0,0.0,76.0,23680000.0
17031830201,Cook County,metro,2465,False,ffiec_ratio,False,39,149.0,77.0,11725000.0,1.0,265000.0,1.299,76.0,11460000.0
17137951900,Morgan County,micro,1952,False,ffiec_ratio,False,25,109.0,76.0,10010000.0,0.0,0.0,0.0,76.0,10010000.0
55095960302,Polk County,rural,1089,True,ffiec_ratio,False,43,122.0,76.0,23770000.0,0.0,0.0,0.0,76.0,23770000.0
17197883521,Will County,metro,1254,False,ffiec_ratio,False,47,113.0,76.0,26880000.0,0.0,0.0,0.0,76.0,26880000.0
17197880315,Will County,metro,1178,False,ffiec_ratio,False,37,138.0,76.0,26610000.0,0.0,0.0,0.0,76.0,26610000.0
17041952100,Douglas County,rural,1652,False,ffiec_ratio,False,33,117.0,76.0,10410000.0,0.0,0.0,0.0,76.0,10410000.0
17031661000,Cook County,metro,1997,True,ffiec_ratio,False,42,143.0,77.0,15395000.0,1.0,355000.0,1.299,76.0,15040000.0
17031450300,Cook County,metro,1441,True,ffiec_ratio,False,37,170.0,76.0,12460000.0,0.0,0.0,0.0,76.0,12460000.0
17031838000,Cook County,metro,1531,True,ffiec_ratio,True,41,137.0,76.0,27020000.0,1.0,115000.0,1.316,75.0,26905000.0
17031806001,Cook County,metro,2520,True,ffiec_ratio,True,43,138.0,75.0,13795000.0,0.0,0.0,0.0,75.0,13795000.0
55101001201,Racine County,metro,1499,False,ffiec_ratio,True,38,146.0,76.0,10860000.0,1.0,245000.0,1.316,75.0,10615000.0
17089851912,Kane County,metro,1204,False,ffiec_ratio,True,44,133.0,77.0,19125000.0,2.0,480000.0,2.597,75.0,18645000.0
55117010502,Sheboygan County,metro,1686,False,ffiec_ratio,True,33,108.0,76.0,19900000.0,1.0,285000.0,1.316,75.0,19615000.0
55063001102,La Crosse County,metro,1991,True,ffiec_ratio,True,29,103.0,77.0,13615000.0,2.0,260000.0,2.597,75.0,13355000.0
55113100501,Sawyer County,rural,854,False,ffiec_ratio,True,32,122.0,80.0,21180000.0,5.0,745000.0,6.25,75.0,20435000.0
55025001405,Dane County,metro,2326,True,ffiec_ratio,True,23,102.0,78.0,64280000.0,3.0,445000.0,3.846,75.0,63835000.0
55125940000,Vilas County,rural,1528,True,ffiec_ratio,True,46,146.0,83.0,35205000.0,8.0,1760000.0,9.639,75.0,33445000.0
55111001004,Sauk County,micro,1477,False,ffiec_ratio,True,27,131.0,79.0,18045000.0,4.0,450000.0,5.063,75.0,17595000.0
55079120300,Milwaukee County,metro,853,False,ffiec_ratio,True,35,128.0,76.0,11660000.0,1.0,35000.0,1.316,75.0,11625000.0
17163501605,St. Clair County,metro,1351,False,ffiec_ratio,True,37,138.0,75.0,10135000.0,0.0,0.0,0.0,75.0,10135000.0
55009020800,Brown County,metro,1140,False,ffiec_ratio,True,35,98.0,80.0,12160000.0,5.0,795000.0,6.25,75.0,11365000.0
55139001200,Winnebago County,metro,863,True,ffiec_ratio,True,32,107.0,80.0,17010000.0,5.0,345000.0,6.25,75.0,16665000.0
55055100900,Jefferson County,micro,1694,False,ffiec_ratio,True,32,119.0,78.0,25040000.0,3.0,685000.0,3.846,75.0,24355000.0
17031040202,Cook County,metro,2839,True,ffiec_ratio,True,43,149.0,76.0,21730000.0,1.0,125000.0,1.316,75.0,21605000.0
55087010501,Outagamie County,metro,966,True,ffiec_ratio,True,33,93.0,76.0,12420000.0,1.0,225000.0,1.316,75.0,12195000.0
17133600103,Monroe County,metro,1494,False,ffiec_ratio,True,39,114.0,77.0,15965000.0,2.0,360000.0,2.597,75.0,15605000.0
17031806900,Cook County,metro,2350,False,ffiec_ratio,True,40,167.0,75.0,51045000.0,0.0,0.0,0.0,75.0,51045000.0
17031802004,Cook County,metro,2198,True,ffiec_ratio,True,46,141.0,76.0,19990000.0,1.0,115000.0,1.316,75.0,19875000.0
17031243300,Cook County,metro,1416,False,ffiec_ratio,True,40,116.0,75.0,55375000.0,0.0,0.0,0.0,75.0,55375000.0
17031805302,Cook County,metro,1365,False,ffiec_ratio,True,44,156.0,75.0,24655000.0,0.0,0.0,0.0,75.0,24655000.0
17089853006,Kane County,metro,1264,True,ffiec_ratio,True,38,120.0,75.0,14735000.0,0.0,0.0,0.0,75.0,14735000.0
17197881107,Will County,metro,1020,False,ffiec_ratio,False,50,126.0,76.0,15470000.0,1.0,55000.0,1.316,75.0,15415000.0
17121952400,Marion County,micro,1669,False,ffiec_ratio,False,29,121.0,75.0,9205000.0,0.0,0.0,0.0,75.0,9205000.0
17105960400,Livingston County,micro,1345,False,ffiec_ratio,False,30,104.0,75.0,11195000.0,0.0,0.0,0.0,75.0,11195000.0
55007960401,Bayfield County,rural,982,False,ffiec_ratio,False,44,107.0,76.0,16130000.0,1.0,265000.0,1.316,75.0,15865000.0
17097864517,Lake County,metro,1050,False,ffiec_ratio,False,36,126.0,75.0,29625000.0,0.0,0.0,0.0,75.0,29625000.0
17197880423,Will County,metro,1152,False,ffiec_ratio,False,45,125.0,75.0,19315000.0,0.0,0.0,0.0,75.0,19315000.0
55111001100,Sauk County,micro,1538,False,ffiec_ratio,False,21,99.0,75.0,15295000.0,0.0,0.0,0.0,75.0,15295000.0
17099962800,LaSalle County,micro,1426,False,ffiec_ratio,False,32,119.0,75.0,9665000.0,0.0,0.0,0.0,75.0,9665000.0
55019950700,Clark County,rural,1435,False,ffiec_ratio,False,20,104.0,75.0,11125000.0,0.0,0.0,0.0,75.0,11125000.0
17043842300,DuPage County,metro,1203,False,ffiec_ratio,False,45,113.0,76.0,35330000.0,1.0,255000.0,1.316,75.0,35075000.0
17031801300,Cook County,metro,1736,False,ffiec_ratio,False,38,139.0,75.0,53195000.0,0.0,0.0,0.0,75.0,53195000.0
17063000300,Grundy County,metro,1562,True,ffiec_ratio,False,28,111.0,75.0,11615000.0,0.0,0.0,0.0,75.0,11615000.0
55031020900,Douglas County,metro,927,False,ffiec_ratio,False,25,103.0,75.0,11555000.0,0.0,0.0,0.0,75.0,11555000.0
17031826301,Cook County,metro,1431,True,ffiec_ratio,False,40,189.0,75.0,11925000.0,0.0,0.0,0.0,75.0,11925000.0
17177001000,Stephenson County,micro,1963,False,ffiec_ratio,False,38,124.0,75.0,8775000.0,0.0,0.0,0.0,75.0,8775000.0
17161022900,Rock Island County,metro,1286,False,ffiec_ratio,False,29,109.0,75.0,8505000.0,0.0,0.0,0.0,75.0,8505000.0
55107960300,Rusk County,rural,1015,False,ffiec_ratio,False,42,123.0,78.0,13630000.0,3.0,615000.0,3.846,75.0,13015000.0
55103970500,Richland County,rural,1643,False,ffiec_ratio,False,33,125.0,75.0,11905000.0,0.0,0.0,0.0,75.0,11905000.0
55117011302,Sheboygan County,metro,1194,False,ffiec_ratio,False,30,110.0,77.0,15945000.0,2.0,410000.0,2.597,75.0,15535000.0
17197883210,Will County,metro,1361,False,ffiec_ratio,False,41,119.0,75.0,17265000.0,0.0,0.0,0.0,75.0,17265000.0
17161024200,Rock Island County,metro,2181,False,ffiec_ratio,False,33,119.0,75.0,10305000.0,0.0,0.0,0.0,75.0,10305000.0
55039041500,Fond du Lac County,metro,1418,False,ffiec_ratio,False,39,126.0,76.0,15880000.0,1.0,25000.0,1.316,75.0,15855000.0
55031020500,Douglas County,metro,1186,False,ffiec_ratio,False,31,107.0,75.0,11435000.0,0.0,0.0,0.0,75.0,11435000.0
17113000507,McLean County,metro,954,False,ffiec_ratio,False,28,107.0,75.0,17845000.0,0.0,0.0,0.0,75.0,17845000.0
17031820502,Cook County,metro,2163,True,ffiec_ratio,False,34,123.0,76.0,16160000.0,1.0,245000.0,1.316,75.0,15915000.0
17031827700,Cook County,metro,878,True,ffiec_ratio,False,44,164.0,76.0,9930000.0,1.0,195000.0,1.316,75.0,9735000.0
17197882300,Will County,metro,1347,True,ffiec_ratio,False,41,131.0,75.0,11335000.0,0.0,0.0,0.0,75.0,11335000.0
17031816000,Cook County,metro,1679,False,ffiec_ratio,False,45,123.0,75.0,31595000.0,0.0,0.0,0.0,75.0,31595000.0
55079019100,Milwaukee County,metro,1651,False,ffiec_ratio,True,35,96.0,74.0,14650000.0,0.0,0.0,0.0,74.0,14650000.0
17163501606,St. Clair County,metro,1538,True,ffiec_ratio,True,38,124.0,74.0,8530000.0,0.0,0.0,0.0,74.0,8530000.0
17031834400,Cook County,metro,1952,False,ffiec_ratio,True,43,155.0,75.0,30505000.0,1.0,475000.0,1.333,74.0,30030000.0
55073002000,Marathon County,metro,1933,True,ffiec_ratio,True,25,115.0,79.0,12505000.0,5.0,625000.0,6.329,74.0,11880000.0
