tract_geoid,county_name,cbsa_title,tier,households,lmi_flag,household_growth,median_income,deposit_market_growth,competitor_saturation,unmet_mortgage_demand,contrib_household_growth,contrib_median_income,contrib_deposit_market_growth,contrib_competitor_saturation,contrib_unmet_mortgage_demand,components_present,opportunity_score,growth_is_estimated,tract_partly_unmeasured,lmi_undetermined,county_growth_heavily_adjusted,retail_basis_status
17095001400,Knox County,"Galesburg, IL",micro,710,False,0.429,90585,12.498,8.047,32.0,-0.0219,0.0226,1.1442,-0.0194,-0.1848,5,0.9407,False,False,False,False,measured
55109120801,St. Croix County,"Minneapolis-St. Paul-Bloomington, MN-WI",metro,1410,False,0.309,76795,9.176,2.941,103.0,-0.0319,-0.0323,0.694,0.2197,0.09,5,0.9396,True,False,False,False,measured
55021970600,Columbia County,"Madison, WI",metro,2012,False,-0.972,86538,6.307,2.777,219.0,-0.139,0.0065,0.3051,0.2274,0.5391,5,0.939,False,False,False,False,measured
17031242100,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2131,False,4.379,219385,3.233,7.951,137.0,0.3085,0.5349,-0.1116,-0.0149,0.2217,5,0.9387,False,False,False,True,measured
55025011600,Dane County,"Madison, WI",metro,3136,False,3.104,96351,2.659,3.087,251.0,0.2019,0.0455,-0.1893,0.2129,0.663,5,0.934,False,False,False,False,measured
55025010802,Dane County,"Madison, WI",metro,2163,False,2.592,157821,2.659,2.461,191.0,0.1591,0.29,-0.1893,0.2422,0.4307,5,0.9328,True,False,False,False,measured
55015020800,Calumet County,"Appleton, WI",metro,2391,False,1.107,102906,6.456,5.566,184.0,0.0348,0.0716,0.3252,0.0968,0.4036,5,0.9321,False,False,False,False,measured
17197883212,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,2241,False,4.027,150176,4.616,9.514,184.0,0.2791,0.2596,0.0758,-0.0881,0.4036,5,0.9301,False,False,False,False,measured
17031070600,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1377,False,2.217,249531,3.233,6.315,130.0,0.1277,0.6549,-0.1116,0.0617,0.1946,5,0.9273,False,False,False,True,measured
17197881108,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,2441,False,2.283,140824,4.616,3.789,161.0,0.1333,0.2224,0.0758,0.18,0.3146,5,0.9261,False,False,False,False,measured
55067960600,Langlade County,,rural,2236,True,3.278,42250,7.688,4.064,135.0,0.2165,-0.1697,0.4923,0.1671,0.2139,5,0.9202,False,False,False,False,measured
17203030501,Woodford County,"Peoria, IL",metro,2871,False,0.807,126823,4.202,2.62,206.0,0.0098,0.1667,0.0198,0.2347,0.4888,5,0.9198,False,False,False,False,measured
17097864403,Lake County,"Chicago-Naperville-Elgin, IL-IN",metro,2138,False,4.355,230857,2.585,6.757,128.0,0.3066,0.5806,-0.1993,0.041,0.1868,5,0.9157,False,False,False,True,measured
55025011507,Dane County,"Madison, WI",metro,2241,False,3.727,118583,2.659,5.207,235.0,0.2541,0.134,-0.1893,0.1136,0.6011,5,0.9134,True,False,False,False,measured
17097864109,Lake County,"Chicago-Naperville-Elgin, IL-IN",metro,1980,False,2.701,164500,2.585,5.326,214.0,0.1682,0.3166,-0.1993,0.108,0.5198,5,0.9133,True,False,False,True,measured
17113005700,McLean County,"Bloomington, IL",metro,1964,False,0.341,94423,6.799,0.0,125.0,-0.0292,0.0379,0.3718,0.3574,0.1752,5,0.9131,False,False,False,True,measured
17093890201,Kendall County,"Chicago-Naperville-Elgin, IL-IN",metro,1687,True,0.336,75225,10.204,5.496,92.0,-0.0296,-0.0385,0.8332,0.1001,0.0475,5,0.9126,False,False,False,False,measured
55133201701,Waukesha County,"Milwaukee-Waukesha, WI",metro,2104,False,3.547,108148,5.429,5.213,152.0,0.239,0.0925,0.1861,0.1133,0.2797,5,0.9106,False,False,False,False,measured
17063000200,Grundy County,"Chicago-Naperville-Elgin, IL-IN",metro,2804,False,0.955,95813,6.278,3.566,171.0,0.0222,0.0434,0.3011,0.1904,0.3533,5,0.9104,False,False,False,False,measured
17031824006,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2048,False,6.037,157158,3.233,12.688,215.0,0.4473,0.2874,-0.1116,-0.2368,0.5236,5,0.91,False,False,False,True,measured
55047100500,Green Lake County,,rural,1243,False,-0.489,82560,13.301,12.651,79.0,-0.0986,-0.0093,1.253,-0.2351,-0.0029,5,0.9072,False,False,False,False,measured
17089854506,Kane County,"Chicago-Naperville-Elgin, IL-IN",metro,1281,False,2.396,161131,5.101,1.089,83.0,0.1427,0.3032,0.1416,0.3064,0.0126,5,0.9066,True,False,False,False,measured
55133203403,Waukesha County,"Milwaukee-Waukesha, WI",metro,2127,False,-0.074,143610,5.429,3.837,176.0,-0.0639,0.2335,0.1861,0.1778,0.3727,5,0.9061,False,False,False,False,measured
17197880305,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,1690,False,2.292,217857,4.616,8.236,130.0,0.134,0.5289,0.0758,-0.0283,0.1946,5,0.905,False,False,False,False,measured
55015020700,Calumet County,"Appleton, WI",metro,1536,False,1.048,141286,6.456,3.297,111.0,0.0299,0.2243,0.3252,0.203,0.121,5,0.9035,False,False,False,False,measured
55127000701,Walworth County,"Whitewater-Elkhorn, WI",micro,1850,False,4.284,78571,6.687,6.09,131.0,0.3006,-0.0252,0.3566,0.0722,0.1984,5,0.9027,False,False,False,False,measured
17095001000,Knox County,"Galesburg, IL",micro,1657,False,1.859,43816,12.498,8.571,45.0,0.0978,-0.1635,1.1442,-0.044,-0.1345,5,0.9,False,False,False,False,measured
55031020800,Douglas County,"Duluth, MN-WI",metro,1640,False,3.373,72059,8.741,5.887,82.0,0.2244,-0.0511,0.635,0.0817,0.0088,5,0.8988,False,False,False,False,measured
17167003202,Sangamon County,"Springfield, IL",metro,2295,False,6.593,89312,7.206,13.072,135.0,0.4938,0.0175,0.4269,-0.2548,0.2139,5,0.8974,False,False,False,False,measured
17031804202,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,2774,False,1.147,183859,3.233,6.599,215.0,0.0383,0.3936,-0.1116,0.0484,0.5236,5,0.8923,False,False,False,True,measured
17197880118,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,1665,False,2.917,206528,4.616,6.506,103.0,0.1863,0.4838,0.0758,0.0527,0.09,5,0.8887,False,False,False,False,measured
55009020702,Brown County,"Green Bay, WI",metro,2635,False,0.043,137630,2.607,0.0,227.0,-0.0541,0.2097,-0.1964,0.3574,0.5701,5,0.8868,False,False,False,True,measured
55055101300,Jefferson County,"Watertown-Fort Atkinson, WI",micro,2609,False,2.073,80792,7.566,6.713,149.0,0.1157,-0.0164,0.4757,0.0431,0.2681,5,0.8862,False,False,False,False,measured
55117010700,Sheboygan County,"Sheboygan, WI",metro,3701,False,1.022,102151,5.146,8.11,251.0,0.0278,0.0686,0.1477,-0.0224,0.663,5,0.8847,False,False,False,False,measured
17089850600,Kane County,"Chicago-Naperville-Elgin, IL-IN",metro,3243,False,3.656,100815,5.101,7.558,190.0,0.2481,0.0633,0.1416,0.0035,0.4269,5,0.8833,False,False,False,False,measured
55059003001,Kenosha County,"Kenosha, WI",metro,2210,False,7.255,88750,4.613,8.933,158.0,0.5492,0.0153,0.0754,-0.0609,0.303,5,0.8819,False,False,False,False,measured
55087012700,Outagamie County,"Appleton, WI",metro,2630,False,2.012,78727,3.366,0.0,217.0,0.1106,-0.0246,-0.0936,0.3574,0.5314,5,0.8813,False,False,False,False,measured
55133203805,Waukesha County,"Milwaukee-Waukesha, WI",metro,1733,False,1.015,134083,5.429,3.61,153.0,0.0272,0.1956,0.1861,0.1884,0.2836,5,0.8809,True,False,False,False,measured
55083101301,Oconto County,"Green Bay, WI",metro,1917,False,1.783,109435,3.242,0.0,194.0,0.0914,0.0976,-0.1104,0.3574,0.4423,5,0.8784,True,False,False,False,measured
17163504353,St. Clair County,"St. Louis, MO-IL",metro,1503,False,2.384,179261,6.452,9.584,112.0,0.1417,0.3753,0.3247,-0.0914,0.1249,5,0.8752,False,False,False,False,measured
17167003603,Sangamon County,"Springfield, IL",metro,2331,False,0.633,151212,7.206,12.375,186.0,-0.0047,0.2638,0.4269,-0.2221,0.4114,5,0.8752,False,False,False,False,measured
55025011404,Dane County,"Madison, WI",metro,3006,False,4.537,115450,2.659,8.545,251.0,0.3218,0.1215,-0.1893,-0.0428,0.663,5,0.8742,True,False,False,False,measured
17099961701,LaSalle County,"Ottawa, IL",micro,2632,False,3.069,103819,6.809,10.999,179.0,0.199,0.0752,0.3731,-0.1577,0.3843,5,0.8739,False,False,False,False,measured
55133204501,Waukesha County,"Milwaukee-Waukesha, WI",metro,1178,False,4.729,119423,5.429,2.446,71.0,0.3379,0.1373,0.1861,0.2429,-0.0338,5,0.8703,False,False,False,False,measured
17113000109,McLean County,"Bloomington, IL",metro,1956,False,1.033,108669,6.799,7.943,180.0,0.0287,0.0945,0.3718,-0.0146,0.3881,5,0.8686,True,False,False,True,measured
55063010600,La Crosse County,"La Crosse-Onalaska, WI-MN",metro,1491,False,1.146,101820,8.411,5.536,99.0,0.0381,0.0673,0.5902,0.0982,0.0746,5,0.8684,False,False,False,False,measured
17119403701,Madison County,"St. Louis, MO-IL",metro,2303,False,1.62,135774,3.735,4.342,203.0,0.0778,0.2023,-0.0435,0.1541,0.4772,5,0.8679,False,False,False,False,measured
17089852406,Kane County,"Chicago-Naperville-Elgin, IL-IN",metro,925,False,1.807,163050,5.101,4.282,122.0,0.0935,0.3108,0.1416,0.1569,0.1636,5,0.8665,True,False,False,False,measured
55025012502,Dane County,"Madison, WI",metro,2288,False,5.126,120818,2.659,11.317,264.0,0.3711,0.1429,-0.1893,-0.1725,0.7133,5,0.8654,False,False,False,False,measured
17111870814,McHenry County,"Chicago-Naperville-Elgin, IL-IN",metro,1332,False,3.302,144432,4.254,1.632,106.0,0.2185,0.2368,0.0269,0.281,0.1017,5,0.8649,True,False,False,False,measured
55055100700,Jefferson County,"Watertown-Fort Atkinson, WI",micro,1771,False,0.312,98702,7.566,6.162,155.0,-0.0316,0.0549,0.4757,0.0689,0.2914,5,0.8592,False,False,False,False,measured
55073001500,Marathon County,"Wausau, WI",metro,1741,False,-0.371,106705,6.882,0.0,110.0,-0.0887,0.0867,0.383,0.3574,0.1171,5,0.8555,True,False,False,False,measured
55063000700,La Crosse County,"La Crosse-Onalaska, WI-MN",metro,1870,False,-0.107,103708,8.411,5.481,120.0,-0.0666,0.0748,0.5902,0.1008,0.1559,5,0.855,False,False,False,False,measured
55127000303,Walworth County,"Whitewater-Elkhorn, WI",micro,1665,False,1.668,98977,6.687,5.094,142.0,0.0818,0.056,0.3566,0.1189,0.241,5,0.8543,True,False,False,False,measured
55063010500,La Crosse County,"La Crosse-Onalaska, WI-MN",metro,2833,False,1.189,66922,8.411,6.094,137.0,0.0417,-0.0715,0.5902,0.0721,0.2217,5,0.8541,False,False,False,False,measured
55021970100,Columbia County,"Madison, WI",metro,1660,False,2.089,80000,6.307,0.0,104.0,0.117,-0.0195,0.3051,0.3574,0.0939,5,0.8539,False,False,False,False,measured
55039042001,Fond du Lac County,"Fond du Lac, WI",metro,1282,False,2.643,114886,5.907,0.0,70.0,0.1633,0.1193,0.2508,0.3574,-0.0377,5,0.8531,True,False,False,False,measured
55061960401,Kewaunee County,"Green Bay, WI",metro,2002,False,0.288,85352,6.208,0.0,140.0,-0.0336,0.0018,0.2917,0.3574,0.2333,5,0.8506,True,False,False,False,measured
55127001605,Walworth County,"Whitewater-Elkhorn, WI",micro,2454,False,4.837,82935,6.687,7.206,114.0,0.3469,-0.0078,0.3566,0.02,0.1326,5,0.8482,True,False,False,False,measured
17091010701,Kankakee County,"Kankakee, IL",metro,1834,False,3.933,121522,5.833,4.539,91.0,0.2713,0.1457,0.2408,0.1449,0.0436,5,0.8462,False,False,False,False,measured
55063000600,La Crosse County,"La Crosse-Onalaska, WI-MN",metro,1032,False,3.627,88650,8.411,5.548,53.0,0.2457,0.0149,0.5902,0.0976,-0.1035,5,0.8449,False,False,False,False,measured
17089854800,Kane County,"Chicago-Naperville-Elgin, IL-IN",metro,2697,False,-0.973,184479,5.101,12.769,256.0,-0.1391,0.3961,0.1416,-0.2406,0.6824,5,0.8404,False,False,False,False,measured
55031030102,Douglas County,"Duluth, MN-WI",metro,863,False,0.065,68958,8.741,0.0,70.0,-0.0523,-0.0634,0.635,0.3574,-0.0377,5,0.839,True,False,False,False,measured
55113100502,Sawyer County,,rural,1179,False,5.589,66625,6.841,6.718,100.0,0.4098,-0.0727,0.3774,0.0428,0.0784,5,0.8357,True,False,False,False,measured
17097864407,Lake County,"Chicago-Naperville-Elgin, IL-IN",metro,2050,False,1.747,207122,2.585,7.161,192.0,0.0884,0.4862,-0.1993,0.0221,0.4346,5,0.8319,False,False,False,True,measured
17197881010,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,1432,False,2.905,116739,4.616,4.729,159.0,0.1852,0.1266,0.0758,0.136,0.3068,5,0.8305,False,False,False,False,measured
55063010700,La Crosse County,"La Crosse-Onalaska, WI-MN",metro,2323,False,-1.443,83525,8.411,3.234,136.0,-0.1784,-0.0055,0.5902,0.206,0.2178,5,0.8301,False,False,False,False,measured
17133600501,Monroe County,"St. Louis, MO-IL",metro,2605,False,0.1,101972,4.722,0.0,173.0,-0.0494,0.0679,0.0902,0.3574,0.361,5,0.8272,False,False,False,False,measured
55133204002,Waukesha County,"Milwaukee-Waukesha, WI",metro,2237,False,2.511,119741,5.429,8.941,185.0,0.1524,0.1386,0.1861,-0.0613,0.4075,5,0.8233,False,False,False,False,measured
55127001606,Walworth County,"Whitewater-Elkhorn, WI",micro,1021,False,4.837,103750,6.687,7.812,93.0,0.3469,0.075,0.3566,-0.0084,0.0513,5,0.8214,True,False,False,False,measured
55025010501,Dane County,"Madison, WI",metro,1662,False,4.939,122419,2.659,3.747,163.0,0.3554,0.1492,-0.1893,0.182,0.3223,5,0.8197,False,False,False,False,measured
17089852807,Kane County,"Chicago-Naperville-Elgin, IL-IN",metro,1464,False,1.907,195671,5.101,7.897,118.0,0.1018,0.4406,0.1416,-0.0124,0.1481,5,0.8197,False,False,False,False,measured
17197883507,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,1447,False,1.885,133977,4.616,0.0,103.0,0.1,0.1952,0.0758,0.3574,0.09,5,0.8185,False,False,False,False,measured
55031020300,Douglas County,"Duluth, MN-WI",metro,1549,True,4.822,46820,8.741,6.319,61.0,0.3457,-0.1515,0.635,0.0615,-0.0725,5,0.8181,False,False,False,False,measured
17089852407,Kane County,"Chicago-Naperville-Elgin, IL-IN",metro,1163,False,0.506,250001,5.101,9.37,109.0,-0.0154,0.6567,0.1416,-0.0814,0.1133,5,0.8148,True,False,False,False,measured
17095000600,Knox County,"Galesburg, IL",micro,1450,False,-1.287,72869,12.498,9.075,67.0,-0.1654,-0.0479,1.1442,-0.0676,-0.0493,5,0.814,False,False,False,False,measured
55063010404,La Crosse County,"La Crosse-Onalaska, WI-MN",metro,1821,False,3.924,86875,8.411,9.138,83.0,0.2706,0.0078,0.5902,-0.0705,0.0126,5,0.8107,True,False,False,False,measured
17111871004,McHenry County,"Chicago-Naperville-Elgin, IL-IN",metro,2342,False,3.334,97694,4.254,4.27,171.0,0.2212,0.0509,0.0269,0.1575,0.3533,5,0.8097,False,False,False,False,measured
55133203803,Waukesha County,"Milwaukee-Waukesha, WI",metro,1595,False,1.954,131681,5.429,3.643,117.0,0.1057,0.1861,0.1861,0.1868,0.1442,5,0.809,False,False,False,False,measured
55021970700,Columbia County,"Madison, WI",metro,1904,False,0.167,97667,6.307,5.252,179.0,-0.0437,0.0508,0.3051,0.1115,0.3843,5,0.8078,False,False,False,False,measured
55127001501,Walworth County,"Whitewater-Elkhorn, WI",micro,1549,False,1.402,95160,6.687,6.921,161.0,0.0595,0.0408,0.3566,0.0333,0.3146,5,0.8048,False,False,False,False,measured
17163504355,St. Clair County,"St. Louis, MO-IL",metro,1862,False,1.491,143333,6.452,10.077,156.0,0.067,0.2324,0.3247,-0.1145,0.2952,5,0.8048,False,False,False,False,measured
17095000400,Knox County,"Galesburg, IL",micro,2110,False,-0.965,52352,12.498,9.927,89.0,-0.1384,-0.1295,1.1442,-0.1075,0.0359,5,0.8047,False,False,False,False,measured
55067960700,Langlade County,,rural,2096,False,1.685,52605,7.688,4.741,137.0,0.0832,-0.1285,0.4923,0.1354,0.2217,5,0.8041,False,False,False,False,measured
17197880122,Will County,"Chicago-Naperville-Elgin, IL-IN",metro,2196,False,2.855,140000,4.616,5.038,133.0,0.1811,0.2192,0.0758,0.1215,0.2062,5,0.8038,True,False,False,False,measured
55059003002,Kenosha County,"Kenosha, WI",metro,2268,False,3.131,105750,4.613,4.466,155.0,0.2042,0.0829,0.0754,0.1483,0.2914,5,0.8022,False,False,False,False,measured
55017011001,Chippewa County,"Eau Claire, WI",metro,1361,True,0.541,67545,7.827,0.0,83.0,-0.0125,-0.0691,0.511,0.3574,0.0126,5,0.7996,True,False,False,False,measured
17031804105,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,1699,False,5.828,153981,3.233,5.886,111.0,0.4298,0.2748,-0.1116,0.0818,0.121,5,0.7958,False,False,False,True,measured
55063001200,La Crosse County,"La Crosse-Onalaska, WI-MN",metro,1871,False,0.011,78271,8.411,4.901,121.0,-0.0568,-0.0264,0.5902,0.1279,0.1597,5,0.7947,False,False,False,False,measured
55029100400,Door County,,rural,1747,False,4.482,76563,7.5,11.11,133.0,0.3172,-0.0332,0.4667,-0.1629,0.2062,5,0.794,True,False,False,False,measured
55061960500,Kewaunee County,"Green Bay, WI",metro,2546,False,-0.854,84938,6.208,0.0,150.0,-0.1291,0.0001,0.2917,0.3574,0.272,5,0.7922,False,False,False,False,measured
55087011600,Outagamie County,"Appleton, WI",metro,3294,False,3.592,80161,3.366,5.267,222.0,0.2427,-0.0189,-0.0936,0.1108,0.5507,5,0.7918,False,False,False,False,measured
55073001105,Marathon County,"Wausau, WI",metro,912,False,2.062,73750,6.882,0.0,74.0,0.1148,-0.0444,0.383,0.3574,-0.0222,5,0.7886,True,False,False,False,measured
17167003203,Sangamon County,"Springfield, IL",metro,2339,False,1.643,127721,7.206,12.826,171.0,0.0797,0.1703,0.4269,-0.2432,0.3533,5,0.787,False,False,False,False,measured
55017011100,Chippewa County,"Eau Claire, WI",metro,1729,False,-0.206,77983,7.827,0.0,85.0,-0.075,-0.0275,0.511,0.3574,0.0204,5,0.7863,False,False,False,False,measured
17093890202,Kendall County,"Chicago-Naperville-Elgin, IL-IN",metro,1145,True,-0.144,93295,10.204,6.822,67.0,-0.0698,0.0334,0.8332,0.038,-0.0493,5,0.7855,False,False,False,False,measured
55085971300,Oneida County,,rural,1204,False,8.793,70324,5.104,6.162,68.0,0.6778,-0.058,0.142,0.0688,-0.0454,5,0.7852,False,False,False,False,measured
55109120300,St. Croix County,"Minneapolis-St. Paul-Bloomington, MN-WI",metro,2193,False,-1.819,126250,9.176,10.191,146.0,-0.2099,0.1645,0.694,-0.1198,0.2565,5,0.7852,False,False,False,False,measured
55133202001,Waukesha County,"Milwaukee-Waukesha, WI",metro,2143,False,1.502,113024,5.429,7.417,185.0,0.0679,0.1118,0.1861,0.0101,0.4075,5,0.7835,False,False,False,False,measured
55061960402,Kewaunee County,"Green Bay, WI",metro,1429,False,0.288,93355,6.208,0.0,114.0,-0.0336,0.0336,0.2917,0.3574,0.1326,5,0.7818,True,False,False,False,measured
17031330102,Cook County,"Chicago-Naperville-Elgin, IL-IN",metro,6904,False,3.9,120182,3.233,9.475,227.0,0.2685,0.1403,-0.1116,-0.0863,0.5701,5,0.781,True,False,False,True,measured
17111870813,McHenry County,"Chicago-Naperville-Elgin, IL-IN",metro,2136,False,3.302,99219,4.254,2.532,141.0,0.2185,0.0569,0.0269,0.2389,0.2372,5,0.7784,True,False,False,False,measured
55127001701,Walworth County,"Whitewater-Elkhorn, WI",micro,2203,False,2.024,79173,6.687,6.581,153.0,0.1116,-0.0228,0.3566,0.0492,0.2836,5,0.7782,False,False,False,False,measured
17095001200,Knox County,"Galesburg, IL",micro,705,False,0.006,79375,12.498,8.822,20.0,-0.0572,-0.022,1.1442,-0.0557,-0.2313,5,0.778,False,False,False,False,measured
55021970800,Columbia County,"Madison, WI",metro,2610,False,0.788,117895,6.307,7.663,166.0,0.0082,0.1312,0.3051,-0.0014,0.3339,5,0.777,False,False,False,False,measured
55133202002,Waukesha County,"Milwaukee-Waukesha, WI",metro,1670,False,1.372,134231,5.429,3.34,115.0,0.0571,0.1962,0.1861,0.201,0.1365,5,0.7769,False,False,False,False,measured
